Unnamed: 0,name,cik,state,issuers,cussip,shares,shares_type
637414,DIAMOND HILL CAPITAL MANAGEMENT INC,1217541,OH,Pfizer,713448108,2155289.0,SH
642417,"LETKO, BROSSEAU & ASSOCIATES INC",1297496,A8,Glaxosmithkline,369604103,8595150.0,SH
642431,"LETKO, BROSSEAU & ASSOCIATES INC",1297496,A8,Merck,559222401,5460193.0,SH
642439,"LETKO, BROSSEAU & ASSOCIATES INC",1297496,A8,Pfizer,683715106,37230.0,SH
678519,FMR LLC,315066,MA,Astrazeneca,04621X108,394014.0,SH
678520,FMR LLC,315066,MA,Astrazeneca,04621X108,481274.0,SH
678521,FMR LLC,315066,MA,Astrazeneca,G0585R106,73600.0,SH
678522,FMR LLC,315066,MA,Astrazeneca,G0585R106,1744.0,SH
678523,FMR LLC,315066,MA,Astrazeneca,046224101,37.0,SH
678524,FMR LLC,315066,MA,Astrazeneca,046353108,26059.0,SH
678525,FMR LLC,315066,MA,Astrazeneca,046353108,50374234.0,SH
681370,FMR LLC,315066,MA,Glaxosmithkline,376549101,824.0,SH
681371,FMR LLC,315066,MA,Glaxosmithkline,377316104,68.0,SH
681373,FMR LLC,315066,MA,Glaxosmithkline,377322102,556189.0,SH
681374,FMR LLC,315066,MA,Glaxosmithkline,377322102,524822.0,SH
681375,FMR LLC,315066,MA,Glaxosmithkline,37733W105,926.0,SH
683628,FMR LLC,315066,MA,Merck,58733R102,62119.0,SH
683629,FMR LLC,315066,MA,Merck,58733R102,2235.0,SH
683631,FMR LLC,315066,MA,Merck,587376104,562.0,SH
683632,FMR LLC,315066,MA,Merck,588056101,133.0,SH
683767,FMR LLC,315066,MA,Moderna,55306N104,1053.0,SH
684199,FMR LLC,315066,MA,Novartis,G66721104,3406.0,SH
684200,FMR LLC,315066,MA,Novartis,G66721104,461.0,SH
684201,FMR LLC,315066,MA,Novartis,66987E206,24509033.0,SH
684202,FMR LLC,315066,MA,Novartis,67000B104,161.0,SH
684658,FMR LLC,315066,MA,Pfizer,71654V408,585650.0,SH
684659,FMR LLC,315066,MA,Pfizer,71654V101,2192041.0,SH
684660,FMR LLC,315066,MA,Pfizer,71654V408,1591839.0,SH
685358,FMR LLC,315066,MA,Sanofi,800422107,476.0,SH
685359,FMR LLC,315066,MA,Sanofi,800677106,2021327.0,SH
685360,FMR LLC,315066,MA,Sanofi,801056102,135276.0,SH
685361,FMR LLC,315066,MA,Sanofi,801056102,2510.0,SH
685362,FMR LLC,315066,MA,Sanofi,801056102,506.0,SH
685638,FMR LLC,315066,MA,Roche,829226109,8920364.0,SH
700934,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046224101,403.0,SH
700935,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046224101,34.0,SH
700936,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046224101,34.0,SH
700937,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046224101,206.0,SH
700938,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046353108,121513.0,SH
704649,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,101911.0,SH
704650,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,101911.0,SH
704651,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,160.0,SH
704652,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377322102,127.0,SH
704653,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377322102,20.0,SH
704654,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,37733W105,228797.0,SH
707574,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,2140.0,SH
707575,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,2341.0,SH
707576,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,2341.0,SH
707577,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,108.0,SH
707578,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58844R108,14687.0,SH
707579,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58933Y105,3163946.0,SH
707580,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58933Y105,2296508.0,SH
707581,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58933Y105,2296508.0,SH
707582,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58933Y105,1012033.0,SH
707731,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,607409109,2681.0,SH
707732,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,607409109,35.0,SH
707733,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,607409109,35.0,SH
708250,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668771108,17.0,SH
708251,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,669549107,10939.0,SH
708252,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,669549107,3250.0,SH
708253,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,669549107,3250.0,SH
708254,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,66987E206,106.0,SH
708255,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,66987V109,131220.0,SH
708947,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V101,255.0,SH
708948,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,5812.0,SH
708949,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,10877.0,SH
708950,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,10877.0,SH
708951,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,169.0,SH
708952,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,717081103,7620043.0,SH
708953,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,717081103,3512489.0,SH
708954,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,717081103,3512489.0,SH
708955,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,717081103,1266760.0,SH
710044,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,365.0,SH
710045,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,10.0,SH
710046,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,10.0,SH
710047,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,82.0,SH
710048,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800677106,455.0,SH
710049,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,115599.0,SH
710050,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,43227.0,SH
710051,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,43227.0,SH
710052,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,13179.0,SH
710053,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,2475.0,SH
710395,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,270.0,SH
710396,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,270.0,SH
710397,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,319.0,SH
710398,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829214105,43.0,SH
712903,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Bayer,067806109,753.0,SH
713831,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,580135101,17785.0,SH
713907,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,655663102,435.0,SH
713976,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71375U101,1021.0,SH
714061,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,76118Y104,470.0,SH
714171,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,79466L302,21721.0,SH
735451,LSV ASSET MANAGEMENT,1050470,IL,Astrazeneca,044104107,11170.0,SH
735728,LSV ASSET MANAGEMENT,1050470,IL,Glaxosmithkline,371901109,14300.0,SH
735902,LSV ASSET MANAGEMENT,1050470,IL,Merck,58463J304,1500300.0,SH
736018,LSV ASSET MANAGEMENT,1050470,IL,Pfizer,711040105,17394.0,SH
736093,LSV ASSET MANAGEMENT,1050470,IL,Sanofi,795226109,6000.0,SH
738578,BAILLIE GIFFORD & CO,1088875,X0,Moderna,594918104,1007556.0,SH
738579,BAILLIE GIFFORD & CO,1088875,X0,Moderna,594918104,3410494.0,SH
738580,BAILLIE GIFFORD & CO,1088875,X0,Moderna,594918104,582758.0,SH
738581,BAILLIE GIFFORD & CO,1088875,X0,Moderna,594918104,2210223.0,SH
767104,"Pacer Advisors, Inc.",1616667,PA,Astrazeneca,040413106,1368.0,SH
767137,"Pacer Advisors, Inc.",1616667,PA,Bayer,062540109,13682.0,SH
767483,"Pacer Advisors, Inc.",1616667,PA,Glaxosmithkline,372460105,2705.0,SH
767729,"Pacer Advisors, Inc.",1616667,PA,Merck,58155Q103,20618.0,SH
767808,"Pacer Advisors, Inc.",1616667,PA,Novartis,655663102,17382.0,SH
767886,"Pacer Advisors, Inc.",1616667,PA,Pfizer,70975L107,10912.0,SH
767959,"Pacer Advisors, Inc.",1616667,PA,Roche,76118Y104,42160.0,SH
767985,"Pacer Advisors, Inc.",1616667,PA,Sanofi,78573L106,65805.0,SH
786475,REGENTS OF THE UNIVERSITY OF CALIFORNIA,315054,CA,Merck,009158106,10200.0,SH
786477,REGENTS OF THE UNIVERSITY OF CALIFORNIA,315054,CA,Pfizer,60937P106,11492.0,SH
827299,EATON VANCE MANAGEMENT,1076598,MA,Astrazeneca,363576109,563695.0,SH
827700,EATON VANCE MANAGEMENT,1076598,MA,Glaxosmithkline,37045V100,141554.0,SH
827979,EATON VANCE MANAGEMENT,1076598,MA,Merck,579780107,3125.0,SH
828063,EATON VANCE MANAGEMENT,1076598,MA,Novartis,655663102,11692.0,SH
828116,EATON VANCE MANAGEMENT,1076598,MA,Pfizer,70975L107,147354.0,SH
828204,EATON VANCE MANAGEMENT,1076598,MA,Sanofi,749685103,19431.0,SH
833428,THOMAS WHITE INTERNATIONAL LTD,1092351,IL,Astrazeneca,038222105,15972.0,SH
833582,THOMAS WHITE INTERNATIONAL LTD,1092351,IL,Roche,731068102,11157.0,SH
855584,"HAP Trading, LLC",1484972,NY,Astrazeneca,040047607,15700.0,SH
856029,"HAP Trading, LLC",1484972,NY,Glaxosmithkline,37247D106,4511500.0,SH
856328,"HAP Trading, LLC",1484972,NY,Merck,584688105,1034300.0,SH
856329,"HAP Trading, LLC",1484972,NY,Merck,584688105,56257.0,SH
856408,"HAP Trading, LLC",1484972,NY,Novartis,66510M204,24700.0,SH
856471,"HAP Trading, LLC",1484972,NY,Pfizer,708160106,46400.0,SH
856472,"HAP Trading, LLC",1484972,NY,Pfizer,708160106,1084700.0,SH
856572,"HAP Trading, LLC",1484972,NY,Sanofi,78781P105,16300.0,SH
862520,Spark Investment Management LLC,1554871,NY,Sinovac,H50430232,10800.0,SH
973747,Neuberger Berman Group LLC,1465109,NY,Astrazeneca,04351P101,64669.0,SH
973748,Neuberger Berman Group LLC,1465109,NY,Astrazeneca,044186104,2533914.0,SH
974507,Neuberger Berman Group LLC,1465109,NY,Glaxosmithkline,374689107,34589.0,SH
974508,Neuberger Berman Group LLC,1465109,NY,Glaxosmithkline,374689107,3011.0,SH
975042,Neuberger Berman Group LLC,1465109,NY,Merck,580135101,98919.0,SH
975043,Neuberger Berman Group LLC,1465109,NY,Merck,58155Q103,1277.0,SH
975068,Neuberger Berman Group LLC,1465109,NY,Moderna,59522J103,6663.0,SH
975176,Neuberger Berman Group LLC,1465109,NY,Novartis,655844108,22561.0,SH
975177,Neuberger Berman Group LLC,1465109,NY,Novartis,665859104,15083.0,SH
975296,Neuberger Berman Group LLC,1465109,NY,Pfizer,709102107,100901.0,SH
975297,Neuberger Berman Group LLC,1465109,NY,Pfizer,70975L107,124100.0,SH
975516,Neuberger Berman Group LLC,1465109,NY,Sanofi,78781P105,1098516.0,SH
975517,Neuberger Berman Group LLC,1465109,NY,Sanofi,78781P105,38979.0,SH
977376,"DRW Securities, LLC",1481986,IL,Glaxosmithkline,344419106,3314.0,SH
1043439,FRANKLIN RESOURCES INC,38777,CA,Astrazeneca,045327103,302500.0,SH
1043440,FRANKLIN RESOURCES INC,38777,CA,Astrazeneca,045327103,62000.0,SH
1043441,FRANKLIN RESOURCES INC,38777,CA,Astrazeneca,045327103,119000.0,SH
1043442,FRANKLIN RESOURCES INC,38777,CA,Astrazeneca,045396108,724800.0,SH
1044782,FRANKLIN RESOURCES INC,38777,CA,Glaxosmithkline,375558103,102981.0,SH
1044783,FRANKLIN RESOURCES INC,38777,CA,Glaxosmithkline,375558103,16114.0,SH
1045724,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,444.0,SH
1045725,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,202540.0,SH
1045726,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,84361.0,SH
1045727,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,14500.0,SH
1045728,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,308354.0,SH
1045729,FRANKLIN RESOURCES INC,38777,CA,Merck,58733R102,759.0,SH
1045730,FRANKLIN RESOURCES INC,38777,CA,Merck,58733RAD4,60850000.0,PRN
1045731,FRANKLIN RESOURCES INC,38777,CA,Merck,588056101,192300.0,SH
1045732,FRANKLIN RESOURCES INC,38777,CA,Merck,58933Y105,222867.0,SH
1045947,FRANKLIN RESOURCES INC,38777,CA,Novartis,666807102,27163.0,SH
1045948,FRANKLIN RESOURCES INC,38777,CA,Novartis,666807102,7450.0,SH
1045949,FRANKLIN RESOURCES INC,38777,CA,Novartis,666807102,3700.0,SH
1045950,FRANKLIN RESOURCES INC,38777,CA,Novartis,666807102,203.0,SH
1046141,FRANKLIN RESOURCES INC,38777,CA,Pfizer,G97822103,4151182.0,SH
1046142,FRANKLIN RESOURCES INC,38777,CA,Pfizer,G97822103,4535.0,SH
1046143,FRANKLIN RESOURCES INC,38777,CA,Pfizer,71654V101,27600.0,SH
1046144,FRANKLIN RESOURCES INC,38777,CA,Pfizer,71654V101,133000.0,SH
1046145,FRANKLIN RESOURCES INC,38777,CA,Pfizer,71654V101,3147000.0,SH
1046146,FRANKLIN RESOURCES INC,38777,CA,Pfizer,71654V408,17300.0,SH
1046147,FRANKLIN RESOURCES INC,38777,CA,Pfizer,717071104,3537150.0,SH
1046148,FRANKLIN RESOURCES INC,38777,CA,Pfizer,717071104,31100.0,SH
1046149,FRANKLIN RESOURCES INC,38777,CA,Pfizer,717081103,472132.0,SH
1046474,FRANKLIN RESOURCES INC,38777,CA,Sanofi,78709Y105,6803.0,SH
1046475,FRANKLIN RESOURCES INC,38777,CA,Sanofi,79466L302,8140.0,SH
1046476,FRANKLIN RESOURCES INC,38777,CA,Sanofi,79466L302,3023208.0,SH
1046477,FRANKLIN RESOURCES INC,38777,CA,Sanofi,79466L302,970492.0,SH
1056575,CREDIT SUISSE AG/,824468,V8,Merck,58733R102,15685.0,SH
1056576,CREDIT SUISSE AG/,824468,V8,Merck,587376104,7418.0,SH
1056577,CREDIT SUISSE AG/,824468,V8,Merck,587376104,1656.0,SH
1056578,CREDIT SUISSE AG/,824468,V8,Merck,587376104,2268.0,SH
1056579,CREDIT SUISSE AG/,824468,V8,Merck,588056101,41970.0,SH
1056580,CREDIT SUISSE AG/,824468,V8,Merck,588056101,6646.0,SH
1056581,CREDIT SUISSE AG/,824468,V8,Merck,588056101,736.0,SH
1056582,CREDIT SUISSE AG/,824468,V8,Merck,588056101,25.0,SH
1056583,CREDIT SUISSE AG/,824468,V8,Merck,58933Y105,122941.0,SH
1056584,CREDIT SUISSE AG/,824468,V8,Merck,58933Y105,1366498.0,SH
1056585,CREDIT SUISSE AG/,824468,V8,Merck,58933Y105,1766369.0,SH
1056586,CREDIT SUISSE AG/,824468,V8,Merck,58933Y105,18935.0,SH
1056749,CREDIT SUISSE AG/,824468,V8,Moderna,60740F105,3442.0,SH
1056750,CREDIT SUISSE AG/,824468,V8,Moderna,60740F105,6312.0,SH
1056751,CREDIT SUISSE AG/,824468,V8,Moderna,60740F105,643.0,SH
1056752,CREDIT SUISSE AG/,824468,V8,Moderna,60740F105,19734.0,SH
1057835,CREDIT SUISSE AG/,824468,V8,Pfizer,715347100,735.0,SH
1057836,CREDIT SUISSE AG/,824468,V8,Pfizer,715347100,83787.0,SH
1057837,CREDIT SUISSE AG/,824468,V8,Pfizer,715347100,11834.0,SH
1057838,CREDIT SUISSE AG/,824468,V8,Pfizer,715347100,276778.0,SH
1057839,CREDIT SUISSE AG/,824468,V8,Pfizer,716382106,9422.0,SH
1057840,CREDIT SUISSE AG/,824468,V8,Pfizer,716382106,15860.0,SH
1057841,CREDIT SUISSE AG/,824468,V8,Pfizer,716382106,1599.0,SH
1057842,CREDIT SUISSE AG/,824468,V8,Pfizer,716382106,2136.0,SH
1057843,CREDIT SUISSE AG/,824468,V8,Pfizer,717081103,352209.0,SH
1057844,CREDIT SUISSE AG/,824468,V8,Pfizer,717081103,35869.0,SH
1057845,CREDIT SUISSE AG/,824468,V8,Pfizer,717081103,42703.0,SH
1057846,CREDIT SUISSE AG/,824468,V8,Pfizer,717081103,452429.0,SH
1064179,CREDIT SUISSE AG/,824468,V8,Astrazeneca,04016X101,11.0,SH
1064180,CREDIT SUISSE AG/,824468,V8,Astrazeneca,04016X101,250000.0,SH
1064181,CREDIT SUISSE AG/,824468,V8,Astrazeneca,04016X101,2800.0,SH
1064182,CREDIT SUISSE AG/,824468,V8,Astrazeneca,04016X101,5069.0,SH
1064259,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,29278D105,46680.0,SH
1064260,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,30712A103,563.0,SH
1064261,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,30712A103,1097202.0,SH
1064262,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,30712A103,35221.0,SH
1064263,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,34407D109,14315.0,SH
1064264,CREDIT SUISSE AG/,824468,V8,Glaxosmithkline,34407D109,1492.0,SH
1064323,CREDIT SUISSE AG/,824468,V8,Novartis,607409109,173557.0,SH
1064324,CREDIT SUISSE AG/,824468,V8,Novartis,607409109,45211.0,SH
1064325,CREDIT SUISSE AG/,824468,V8,Novartis,607409109,515185.0,SH
1064326,CREDIT SUISSE AG/,824468,V8,Novartis,653656108,650000.0,SH
1064351,CREDIT SUISSE AG/,824468,V8,Sanofi,767204100,42556.0,SH
1064352,CREDIT SUISSE AG/,824468,V8,Sanofi,767204100,77.0,SH
1064353,CREDIT SUISSE AG/,824468,V8,Sanofi,767204100,9783.0,SH
1081494,"Fisher Asset Management, LLC",850529,WA,Astrazeneca,03662Q105,6094.0,SH
1081713,"Fisher Asset Management, LLC",850529,WA,Glaxosmithkline,369604103,32023597.0,SH
1081902,"Fisher Asset Management, LLC",850529,WA,Merck,571903202,17471.0,SH
1081942,"Fisher Asset Management, LLC",850529,WA,Novartis,653656108,81798.0,SH
1081991,"Fisher Asset Management, LLC",850529,WA,Pfizer,70450Y103,4227648.0,SH
1082043,"Fisher Asset Management, LLC",850529,WA,Roche,76026T205,117385.0,SH
1082079,"Fisher Asset Management, LLC",850529,WA,Sanofi,78470V108,4265446.0,SH
1092384,RENAISSANCE GROUP LLC,944234,KY,Merck,571903202,190751.0,SH
1092400,RENAISSANCE GROUP LLC,944234,KY,Novartis,637870106,7236.0,SH
1092834,BERKSHIRE ASSET MANAGEMENT LLC/PA,949012,PA,Merck,539830109,60823.0,SH
1092841,BERKSHIRE ASSET MANAGEMENT LLC/PA,949012,PA,Novartis,g5960l103,79399.0,SH
1092850,BERKSHIRE ASSET MANAGEMENT LLC/PA,949012,PA,Pfizer,670346105,302469.0,SH
1099285,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Astrazeneca,045327103,1964003.0,SH
1100333,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Glaxosmithkline,374396406,575294.0,SH
1101027,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Merck,G59665102,74830.0,SH
1101247,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Novartis,667746101,61100.0,SH
1101420,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Pfizer,714236106,13009.0,SH
1101815,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Roche,82835P103,6545210.0,SH
1101816,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Sinovac,828359109,296924.0,SH
1119420,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Merck,G5960L103,501472.0,SH
1119421,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Merck,58513U101,350.0,SH
1119422,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Merck,585464100,5438.0,SH
1119547,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Novartis,666762109,215.0,SH
1119656,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Pfizer,713448108,1287447.0,SH
1119657,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Pfizer,713448108,4450.0,SH
1119658,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Pfizer,713448108,95221.0,SH
1119659,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Pfizer,71377A103,1147.0,SH
1119816,LAZARD ASSET MANAGEMENT LLC,1207017,NY,Sanofi,78573L106,1059.0,SH
1142311,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,99612.0,SH
1142312,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,38999.0,SH
1142313,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,2594361.0,SH
1155266,BlackRock Inc.,1364742,NY,Glaxosmithkline,377322102,133169.0,SH
1164113,BlackRock Inc.,1364742,NY,Merck,58844R108,326.0,SH
1164114,BlackRock Inc.,1364742,NY,Merck,58844R108,32210.0,SH
1164115,BlackRock Inc.,1364742,NY,Merck,58844R108,55078.0,SH
1164116,BlackRock Inc.,1364742,NY,Merck,58844R108,334628.0,SH
1164117,BlackRock Inc.,1364742,NY,Merck,58844R108,484005.0,SH
1164118,BlackRock Inc.,1364742,NY,Merck,58844R108,6416.0,SH
1164119,BlackRock Inc.,1364742,NY,Merck,58844R108,23117.0,SH
1164120,BlackRock Inc.,1364742,NY,Merck,58844R108,1982.0,SH
1164121,BlackRock Inc.,1364742,NY,Merck,58933Y105,7113990.0,SH
1164122,BlackRock Inc.,1364742,NY,Merck,58933Y105,1199666.0,SH
1164123,BlackRock Inc.,1364742,NY,Merck,58933Y105,2342874.0,SH
1164124,BlackRock Inc.,1364742,NY,Merck,58933Y105,143605.0,SH
1164125,BlackRock Inc.,1364742,NY,Merck,58933Y105,15154.0,SH
1164127,BlackRock Inc.,1364742,NY,Merck,58933Y105,9004010.0,SH
1164128,BlackRock Inc.,1364742,NY,Merck,58933Y105,7204458.0,SH
1164129,BlackRock Inc.,1364742,NY,Merck,58933Y105,104178.0,SH
1164130,BlackRock Inc.,1364742,NY,Merck,58933Y105,62377930.0,SH
