Unnamed: 0,name,cik,state,issuers,cussip,shares,shares_type
623776,WELLS FARGO & COMPANY/MN,72971,CA,Astrazeneca,04621X207,6294.0,SH
623777,WELLS FARGO & COMPANY/MN,72971,CA,Astrazeneca,G0585R106,46346.0,SH
623778,WELLS FARGO & COMPANY/MN,72971,CA,Astrazeneca,G0585R106,38457.0,SH
623779,WELLS FARGO & COMPANY/MN,72971,CA,Astrazeneca,G0585R106,136893.0,SH
623780,WELLS FARGO & COMPANY/MN,72971,CA,Astrazeneca,G0585R106,58172.0,SH
629676,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377316104,177095.0,SH
629677,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377316104,45108.0,SH
629678,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377316104,5399.0,SH
629679,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377316104,250032.0,SH
629680,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377322102,255703.0,SH
629681,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377322102,40480.0,SH
629682,WELLS FARGO & COMPANY/MN,72971,CA,Glaxosmithkline,377322102,614.0,SH
634271,WELLS FARGO & COMPANY/MN,72971,CA,Merck,587376104,40715.0,SH
634272,WELLS FARGO & COMPANY/MN,72971,CA,Merck,588056101,12200.0,SH
634273,WELLS FARGO & COMPANY/MN,72971,CA,Merck,588056101,1453.0,SH
634274,WELLS FARGO & COMPANY/MN,72971,CA,Merck,588056101,794.0,SH
634275,WELLS FARGO & COMPANY/MN,72971,CA,Merck,588056101,394000.0,SH
634276,WELLS FARGO & COMPANY/MN,72971,CA,Merck,58844R108,10712.0,SH
634277,WELLS FARGO & COMPANY/MN,72971,CA,Merck,58844R108,14967.0,SH
634278,WELLS FARGO & COMPANY/MN,72971,CA,Merck,58844R108,4000.0,SH
634279,WELLS FARGO & COMPANY/MN,72971,CA,Merck,58844R108,200.0,SH
634586,WELLS FARGO & COMPANY/MN,72971,CA,Moderna,607409109,36441.0,SH
634587,WELLS FARGO & COMPANY/MN,72971,CA,Moderna,607409109,505398.0,SH
634588,WELLS FARGO & COMPANY/MN,72971,CA,Moderna,60739U204,915698.0,SH
635422,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,66987E206,3678.0,SH
635423,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,66987E206,1743.0,SH
635424,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,67000B104,1413037.0,SH
635425,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,67000B104,39842.0,SH
635426,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,67000B104,2492.0,SH
635427,WELLS FARGO & COMPANY/MN,72971,CA,Novartis,67000B104,10682.0,SH
636187,WELLS FARGO & COMPANY/MN,72971,CA,Roche,69924R108,77277.0,SH
636188,WELLS FARGO & COMPANY/MN,72971,CA,Roche,69924R108,751.0,SH
636189,WELLS FARGO & COMPANY/MN,72971,CA,Roche,699374302,12413.0,SH
636190,WELLS FARGO & COMPANY/MN,72971,CA,Roche,699374302,200.0,SH
636475,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V101,479184.0,SH
636476,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V408,2168.0,SH
636477,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V408,6073.0,SH
636478,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V408,232373.0,SH
636479,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V408,11745.0,SH
636480,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,71654V408,200000.0,SH
636481,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,717071104,68719.0,SH
636482,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,717071104,50853.0,SH
636483,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,717071104,34.0,SH
636484,WELLS FARGO & COMPANY/MN,72971,CA,Pfizer,717081103,3431208.0,SH
637947,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,800677106,56905.0,SH
637948,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,800677106,85074.0,SH
637949,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,800677106,660800.0,SH
637950,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,801056102,63095.0,SH
637951,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,801056102,78924.0,SH
637952,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,801056102,273.0,SH
637953,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,801056102,49019.0,SH
637954,WELLS FARGO & COMPANY/MN,72971,CA,Sanofi,801056102,62637.0,SH
638523,WELLS FARGO & COMPANY/MN,72971,CA,Roche,G81477104,2142920.0,SH
638524,WELLS FARGO & COMPANY/MN,72971,CA,Roche,G81477104,4109.0,SH
638525,WELLS FARGO & COMPANY/MN,72971,CA,Sinovac,G81477104,54545.0,SH
638526,WELLS FARGO & COMPANY/MN,72971,CA,Sinovac,G81477104,56983.0,SH
652922,LSV ASSET MANAGEMENT,1050470,IL,Astrazeneca,042682203,121498.0,SH
653198,LSV ASSET MANAGEMENT,1050470,IL,Glaxosmithkline,370334104,178200.0,SH
653368,LSV ASSET MANAGEMENT,1050470,IL,Merck,580037703,6891869.0,SH
653481,LSV ASSET MANAGEMENT,1050470,IL,Pfizer,70931T103,1377010.0,SH
653553,LSV ASSET MANAGEMENT,1050470,IL,Sanofi,781270103,68400.0,SH
658671,Calamos Advisors LLC,1316507,IL,Astrazeneca,L0223L101,11500.0,SH
659025,Calamos Advisors LLC,1316507,IL,Merck,57636Q104,362120.0,SH
659110,Calamos Advisors LLC,1316507,IL,Pfizer,704326107,91104.0,SH
725395,BAILLIE GIFFORD & CO,1088875,X0,Moderna,592688105,98993.0,SH
725396,BAILLIE GIFFORD & CO,1088875,X0,Moderna,592688105,480387.0,SH
725397,BAILLIE GIFFORD & CO,1088875,X0,Moderna,592688105,3776.0,SH
725398,BAILLIE GIFFORD & CO,1088875,X0,Moderna,592688105,48127.0,SH
742104,Allianz Asset Management GmbH,1535323,2M,Astrazeneca,044186104,2872.0,SH
742105,Allianz Asset Management GmbH,1535323,2M,Astrazeneca,045327103,245421.0,SH
743496,Allianz Asset Management GmbH,1535323,2M,Glaxosmithkline,37247D106,29438.0,SH
744393,Allianz Asset Management GmbH,1535323,2M,Merck,58471A105,2768.0,SH
744394,Allianz Asset Management GmbH,1535323,2M,Merck,58502B106,22312.0,SH
744395,Allianz Asset Management GmbH,1535323,2M,Merck,58506Q109,114682.0,SH
744396,Allianz Asset Management GmbH,1535323,2M,Merck,58506Q109,2973.0,SH
744397,Allianz Asset Management GmbH,1535323,2M,Merck,58513U101,561574.0,SH
744398,Allianz Asset Management GmbH,1535323,2M,Merck,58513U101,178424.0,SH
744399,Allianz Asset Management GmbH,1535323,2M,Merck,58513U101,2145.0,SH
744653,Allianz Asset Management GmbH,1535323,2M,Novartis,666807102,13915.0,SH
744912,Allianz Asset Management GmbH,1535323,2M,Pfizer,715684106,84492.0,SH
744913,Allianz Asset Management GmbH,1535323,2M,Pfizer,715684106,52850.0,SH
744914,Allianz Asset Management GmbH,1535323,2M,Pfizer,715684106,43310.0,SH
744915,Allianz Asset Management GmbH,1535323,2M,Pfizer,716382106,152574.0,SH
744916,Allianz Asset Management GmbH,1535323,2M,Pfizer,716382106,24619.0,SH
744917,Allianz Asset Management GmbH,1535323,2M,Pfizer,71639T106,92979.0,SH
744918,Allianz Asset Management GmbH,1535323,2M,Pfizer,71639T106,883.0,SH
745303,Allianz Asset Management GmbH,1535323,2M,Sanofi,800013104,55512.0,SH
745304,Allianz Asset Management GmbH,1535323,2M,Sanofi,800013104,34000.0,SH
775734,EATON VANCE MANAGEMENT,1076598,MA,Astrazeneca,026874784,1114229.0,SH
775795,EATON VANCE MANAGEMENT,1076598,MA,Glaxosmithkline,31620M106,731667.0,SH
775831,EATON VANCE MANAGEMENT,1076598,MA,Merck,525327102,827607.0,SH
775843,EATON VANCE MANAGEMENT,1076598,MA,Novartis,59522J103,694467.0,SH
776618,EATON VANCE MANAGEMENT,1076598,MA,Pfizer,69327R101,84321.0,SH
776679,EATON VANCE MANAGEMENT,1076598,MA,Sanofi,775711104,75000.0,SH
805275,"SG3 Management, LLC",1630888,PR,Pfizer,681919106,26200.0,SH
831723,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,04621X108,2008.0,SH
831724,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,04621X108,170.0,SH
831725,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,04621X108,56.0,SH
831728,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Astrazeneca,046224101,1532.0,SH
835762,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,376536108,2068.0,SH
835763,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,376536108,48.0,SH
835764,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,376536108,48.0,SH
835765,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,59063.0,SH
835766,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,124411.0,SH
835767,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Glaxosmithkline,377316104,124411.0,SH
838822,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,58733R102,22419.0,SH
838823,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,587376104,6198.0,SH
838824,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,587376104,116.0,SH
838825,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,587376104,116.0,SH
838826,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,1395.0,SH
838827,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,1900.0,SH
838828,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,1900.0,SH
838829,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,2015.0,SH
838830,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,588056101,96.0,SH
839000,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,60740F105,5025.0,SH
839001,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,60740F105,959.0,SH
839002,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Moderna,60740F105,959.0,SH
839590,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,2478.0,SH
839591,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,2478.0,SH
839592,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,36181.0,SH
839593,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,969.0,SH
839594,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,969.0,SH
839595,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,668074305,42.0,SH
840130,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,69888T207,576.0,SH
840131,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,69888T207,140.0,SH
840132,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,69924R108,1364.0,SH
840133,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,69924R108,442.0,SH
840325,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V101,3018.0,SH
840326,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V101,797.0,SH
840327,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V101,797.0,SH
840328,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V101,255.0,SH
840329,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,3756.0,SH
840330,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,21442.0,SH
840331,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,21442.0,SH
840332,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,14275.0,SH
840333,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,71654V408,53.0,SH
841524,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80013R206,6052.0,SH
841525,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800363103,6723.0,SH
841526,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800363103,15494.0,SH
841527,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800363103,15494.0,SH
841528,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,315.0,SH
841531,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800422107,49.0,SH
841532,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,800677106,455.0,SH
841533,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,114620.0,SH
841534,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,80105N105,44444.0,SH
841901,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,833.0,SH
841902,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,833.0,SH
841903,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829073105,203.0,SH
841904,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,829214105,6940.0,SH
844647,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Bayer,064058209,1007.0,SH
845582,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Merck,579780206,701.0,SH
845661,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Novartis,65473P105,302.0,SH
845729,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Pfizer,706327103,4272.0,SH
845806,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Roche,760125104,424.0,SH
845917,"PNC FINANCIAL SERVICES GROUP, INC.",713676,PA,Sanofi,78468R788,2314.0,SH
889599,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Astrazeneca,045327103,2731103.0,SH
890681,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Glaxosmithkline,374396406,429494.0,SH
891372,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Merck,G59665102,27600.0,SH
891432,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Moderna,606710200,235576.0,SH
891594,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Novartis,668074305,57326.0,SH
891704,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Roche,693149106,395974.0,SH
891762,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Pfizer,714236106,92401.0,SH
892157,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Roche,82835P103,3669510.0,SH
892158,RENAISSANCE TECHNOLOGIES LLC,1037389,NY,Sinovac,828359109,230424.0,SH
910527,Bank of New York Mellon Corp,1390777,NY,Astrazeneca,G0585R106,202661.0,SH
910528,Bank of New York Mellon Corp,1390777,NY,Astrazeneca,G0585R106,10728.0,SH
910529,Bank of New York Mellon Corp,1390777,NY,Astrazeneca,G0585R106,106.0,SH
916296,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377316104,157639.0,SH
916297,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377316104,125058.0,SH
916298,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377316104,10620.0,SH
916299,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377316104,1885.0,SH
916300,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377322102,52472.0,SH
916301,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377322102,9704.0,SH
916302,Bank of New York Mellon Corp,1390777,NY,Glaxosmithkline,377322102,10457.0,SH
920282,Bank of New York Mellon Corp,1390777,NY,Merck,587376104,40956.0,SH
920283,Bank of New York Mellon Corp,1390777,NY,Merck,587376104,405.0,SH
920284,Bank of New York Mellon Corp,1390777,NY,Merck,588056101,143083.0,SH
920285,Bank of New York Mellon Corp,1390777,NY,Merck,588056101,157482.0,SH
920286,Bank of New York Mellon Corp,1390777,NY,Merck,588056101,50967.0,SH
920287,Bank of New York Mellon Corp,1390777,NY,Merck,588056101,42920.0,SH
920288,Bank of New York Mellon Corp,1390777,NY,Merck,588056101,730.0,SH
920289,Bank of New York Mellon Corp,1390777,NY,Merck,58844R108,52469.0,SH
920290,Bank of New York Mellon Corp,1390777,NY,Merck,58844R108,31258.0,SH
920291,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,11767242.0,SH
920292,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,3201752.0,SH
920293,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,260647.0,SH
920294,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,127465.0,SH
920295,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,743021.0,SH
920296,Bank of New York Mellon Corp,1390777,NY,Merck,58933Y105,124226.0,SH
920599,Bank of New York Mellon Corp,1390777,NY,Moderna,607409109,7700.0,SH
920600,Bank of New York Mellon Corp,1390777,NY,Moderna,607409109,403221.0,SH
920601,Bank of New York Mellon Corp,1390777,NY,Moderna,607409109,95.0,SH
921486,Bank of New York Mellon Corp,1390777,NY,Novartis,66987E206,185671.0,SH
921487,Bank of New York Mellon Corp,1390777,NY,Novartis,66987E206,414440.0,SH
921488,Bank of New York Mellon Corp,1390777,NY,Novartis,67000B104,40077.0,SH
921489,Bank of New York Mellon Corp,1390777,NY,Novartis,67000B104,13429.0,SH
921490,Bank of New York Mellon Corp,1390777,NY,Novartis,67000B104,8803.0,SH
921491,Bank of New York Mellon Corp,1390777,NY,Novartis,67000B104,8105.0,SH
921492,Bank of New York Mellon Corp,1390777,NY,Novartis,67000B104,94038.0,SH
922109,Bank of New York Mellon Corp,1390777,NY,Roche,69924R108,4035.0,SH
922110,Bank of New York Mellon Corp,1390777,NY,Roche,69924R108,22632.0,SH
922111,Bank of New York Mellon Corp,1390777,NY,Roche,699374302,23280.0,SH
922408,Bank of New York Mellon Corp,1390777,NY,Pfizer,716382106,20.0,SH
922409,Bank of New York Mellon Corp,1390777,NY,Pfizer,71654V101,1168558.0,SH
922410,Bank of New York Mellon Corp,1390777,NY,Pfizer,71654V101,646839.0,SH
922411,Bank of New York Mellon Corp,1390777,NY,Pfizer,71654V101,85928.0,SH
922412,Bank of New York Mellon Corp,1390777,NY,Pfizer,71654V101,1763.0,SH
922413,Bank of New York Mellon Corp,1390777,NY,Pfizer,71654V101,1403.0,SH
922414,Bank of New York Mellon Corp,1390777,NY,Pfizer,717071104,19315.0,SH
922415,Bank of New York Mellon Corp,1390777,NY,Pfizer,717071104,77981.0,SH
922416,Bank of New York Mellon Corp,1390777,NY,Pfizer,717071104,50.0,SH
923879,Bank of New York Mellon Corp,1390777,NY,Sanofi,800363103,47.0,SH
923880,Bank of New York Mellon Corp,1390777,NY,Sanofi,800677106,191148.0,SH
923881,Bank of New York Mellon Corp,1390777,NY,Sanofi,800677106,309078.0,SH
923882,Bank of New York Mellon Corp,1390777,NY,Sanofi,800677106,5030.0,SH
923883,Bank of New York Mellon Corp,1390777,NY,Sanofi,801056102,465768.0,SH
923884,Bank of New York Mellon Corp,1390777,NY,Sanofi,801056102,247161.0,SH
941725,Spark Investment Management LLC,1554871,NY,Sinovac,G9001E128,174200.0,SH
950163,"Pacer Advisors, Inc.",1616667,PA,Astrazeneca,03937C105,23868.0,SH
950194,"Pacer Advisors, Inc.",1616667,PA,Bayer,05964H105,562117.0,SH
950497,"Pacer Advisors, Inc.",1616667,PA,Glaxosmithkline,370334104,95277.0,SH
950715,"Pacer Advisors, Inc.",1616667,PA,Merck,579780206,14194.0,SH
950787,"Pacer Advisors, Inc.",1616667,PA,Novartis,65473P105,34360.0,SH
950853,"Pacer Advisors, Inc.",1616667,PA,Pfizer,70509V100,51926.0,SH
950918,"Pacer Advisors, Inc.",1616667,PA,Roche,760759100,20443.0,SH
950943,"Pacer Advisors, Inc.",1616667,PA,Sanofi,78442P106,173775.0,SH
1010513,THOMAS WHITE INTERNATIONAL LTD,1092351,IL,Astrazeneca,035243104,286434.0,SH
1010523,THOMAS WHITE INTERNATIONAL LTD,1092351,IL,Bayer,053332102,1459.0,SH
1010661,THOMAS WHITE INTERNATIONAL LTD,1092351,IL,Roche,71654V408,299418.0,SH
1030979,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,504.0,SH
1030980,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,97389.0,SH
1030981,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,38325.0,SH
1030982,BlackRock Inc.,1364742,NY,Astrazeneca,046224101,2415646.0,SH
1044164,BlackRock Inc.,1364742,NY,Glaxosmithkline,377322102,117514.0,SH
1053018,BlackRock Inc.,1364742,NY,Merck,588056101,116400.0,SH
1053019,BlackRock Inc.,1364742,NY,Merck,588056101,5053.0,SH
1053020,BlackRock Inc.,1364742,NY,Merck,58844R108,8631.0,SH
1053021,BlackRock Inc.,1364742,NY,Merck,58844R108,326.0,SH
1053022,BlackRock Inc.,1364742,NY,Merck,58844R108,44828.0,SH
1053023,BlackRock Inc.,1364742,NY,Merck,58844R108,14931.0,SH
1053024,BlackRock Inc.,1364742,NY,Merck,58844R108,308199.0,SH
1053025,BlackRock Inc.,1364742,NY,Merck,58844R108,260254.0,SH
1053026,BlackRock Inc.,1364742,NY,Merck,58844R108,1827.0,SH
1053027,BlackRock Inc.,1364742,NY,Merck,58933Y105,7728056.0,SH
1053028,BlackRock Inc.,1364742,NY,Merck,58933Y105,1062342.0,SH
1053029,BlackRock Inc.,1364742,NY,Merck,58933Y105,2464136.0,SH
1053030,BlackRock Inc.,1364742,NY,Merck,58933Y105,232498.0,SH
1053031,BlackRock Inc.,1364742,NY,Merck,58933Y105,24749.0,SH
1053032,BlackRock Inc.,1364742,NY,Merck,58933Y105,9611289.0,SH
1053033,BlackRock Inc.,1364742,NY,Merck,58933Y105,6457564.0,SH
1053034,BlackRock Inc.,1364742,NY,Merck,58933Y105,73978.0,SH
1053035,BlackRock Inc.,1364742,NY,Merck,58933Y105,62111141.0,SH
1053036,BlackRock Inc.,1364742,NY,Merck,58933Y105,66370973.0,SH
1053037,BlackRock Inc.,1364742,NY,Merck,58933Y105,2244634.0,SH
1053038,BlackRock Inc.,1364742,NY,Merck,58933Y105,2618679.0,SH
1053703,BlackRock Inc.,1364742,NY,Moderna,607525102,28316.0,SH
1053704,BlackRock Inc.,1364742,NY,Moderna,607525102,447.0,SH
1053705,BlackRock Inc.,1364742,NY,Moderna,607525102,112788.0,SH
1053706,BlackRock Inc.,1364742,NY,Moderna,607525102,54948.0,SH
1053707,BlackRock Inc.,1364742,NY,Moderna,607525102,1092565.0,SH
1053708,BlackRock Inc.,1364742,NY,Moderna,607525102,997294.0,SH
1053709,BlackRock Inc.,1364742,NY,Moderna,607525102,1442.0,SH
1053710,BlackRock Inc.,1364742,NY,Moderna,607525102,5355.0,SH
1055786,BlackRock Inc.,1364742,NY,Novartis,67000B104,603.0,SH
